"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/06/2022","AirNow","371570099","1","0.056","ppm","54","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/07/2022","AirNow","371570099","1","0.033","ppm","31","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/08/2022","AirNow","371570099","1","0.049","ppm","45","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/09/2022","AirNow","371570099","1","0.036","ppm","33","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/10/2022","AirNow","371570099","1","0.046","ppm","43","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/11/2022","AirNow","371570099","1","0.058","ppm","61","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/12/2022","AirNow","371570099","1","0.052","ppm","48","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/13/2022","AirNow","371570099","1","0.053","ppm","49","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/14/2022","AirNow","371570099","1","0.045","ppm","42","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/15/2022","AirNow","371570099","1","0.054","ppm","50","Bethany sch.","24","100.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"04/16/2022","AirNow","371570099","1","0.054","ppm","50","Bethany sch.","23","96.0000","44201","Ozone","24660","Greensboro-High Point, NC","37","North Carolina","157","Rockingham","36.308889","-79.859167"
"01/01/2022","AQS","371590021","1","0.024","ppm","22","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/02/2022","AQS","371590021","1","0.03","ppm","28","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/03/2022","AQS","371590021","1","0.034","ppm","31","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/04/2022","AQS","371590021","1","0.034","ppm","31","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/05/2022","AQS","371590021","1","0.037","ppm","34","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/06/2022","AQS","371590021","1","0.04","ppm","37","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/07/2022","AQS","371590021","1","0.035","ppm","32","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/08/2022","AQS","371590021","1","0.035","ppm","32","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/09/2022","AQS","371590021","1","0.034","ppm","31","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/10/2022","AQS","371590021","1","0.039","ppm","36","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/11/2022","AQS","371590021","1","0.037","ppm","34","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/12/2022","AQS","371590021","1","0.036","ppm","33","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/13/2022","AQS","371590021","1","0.028","ppm","26","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/14/2022","AQS","371590021","1","0.039","ppm","36","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/15/2022","AQS","371590021","1","0.032","ppm","30","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/16/2022","AQS","371590021","1","0.031","ppm","29","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/17/2022","AQS","371590021","1","0.038","ppm","35","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/18/2022","AQS","371590021","1","0.038","ppm","35","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/19/2022","AQS","371590021","1","0.038","ppm","35","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/20/2022","AQS","371590021","1","0.026","ppm","24","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/21/2022","AQS","371590021","1","0.035","ppm","32","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/22/2022","AQS","371590021","1","0.04","ppm","37","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/23/2022","AQS","371590021","1","0.034","ppm","31","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/24/2022","AQS","371590021","1","0.04","ppm","37","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/25/2022","AQS","371590021","1","0.038","ppm","35","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/26/2022","AQS","371590021","1","0.035","ppm","32","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/27/2022","AQS","371590021","1","0.039","ppm","36","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/28/2022","AQS","371590021","1","0.034","ppm","31","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/29/2022","AQS","371590021","1","0.042","ppm","39","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/30/2022","AQS","371590021","1","0.039","ppm","36","Rockwell","17","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/31/2022","AirNow","371590021","1","0.036","ppm","33","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/01/2022","AirNow","371590021","1","0.042","ppm","39","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/02/2022","AirNow","371590021","1","0.042","ppm","39","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/03/2022","AirNow","371590021","1","0.037","ppm","34","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/04/2022","AirNow","371590021","1","0.035","ppm","32","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/05/2022","AirNow","371590021","1","0.041","ppm","38","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/06/2022","AirNow","371590021","1","0.04","ppm","37","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/07/2022","AirNow","371590021","1","0.032","ppm","30","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/08/2022","AirNow","371590021","1","0.036","ppm","33","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/09/2022","AirNow","371590021","1","0.045","ppm","42","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/10/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/11/2022","AirNow","371590021","1","0.054","ppm","50","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/12/2022","AirNow","371590021","1","0.062","ppm","74","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/13/2022","AirNow","371590021","1","0.032","ppm","30","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/14/2022","AirNow","371590021","1","0.042","ppm","39","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/15/2022","AirNow","371590021","1","0.043","ppm","40","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/16/2022","AirNow","371590021","1","0.043","ppm","40","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/17/2022","AirNow","371590021","1","0.041","ppm","38","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/18/2022","AirNow","371590021","1","0.036","ppm","33","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/19/2022","AirNow","371590021","1","0.044","ppm","41","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/20/2022","AirNow","371590021","1","0.044","ppm","41","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/21/2022","AirNow","371590021","1","0.042","ppm","39","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/22/2022","AirNow","371590021","1","0.039","ppm","36","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/23/2022","AirNow","371590021","1","0.029","ppm","27","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/24/2022","AirNow","371590021","1","0.017","ppm","16","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/25/2022","AirNow","371590021","1","0.032","ppm","30","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/26/2022","AirNow","371590021","1","0.025","ppm","23","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/27/2022","AirNow","371590021","1","0.032","ppm","30","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/28/2022","AirNow","371590021","1","0.047","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/01/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/02/2022","AirNow","371590021","1","0.059","ppm","64","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/03/2022","AirNow","371590021","1","0.06","ppm","67","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/04/2022","AirNow","371590021","1","0.047","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/05/2022","AirNow","371590021","1","0.055","ppm","51","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/06/2022","AirNow","371590021","1","0.038","ppm","35","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/07/2022","AirNow","371590021","1","0.035","ppm","32","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/08/2022","AirNow","371590021","1","0.038","ppm","35","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/09/2022","AirNow","371590021","1","0.031","ppm","29","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/10/2022","AirNow","371590021","1","0.034","ppm","31","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/11/2022","AirNow","371590021","1","0.037","ppm","34","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/12/2022","AirNow","371590021","1","0.042","ppm","39","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/13/2022","AirNow","371590021","1","0.045","ppm","42","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/14/2022","AirNow","371590021","1","0.052","ppm","48","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/15/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/16/2022","AirNow","371590021","1","0.037","ppm","34","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/17/2022","AirNow","371590021","1","0.045","ppm","42","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/18/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/19/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/20/2022","AirNow","371590021","1","0.047","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/21/2022","AirNow","371590021","1","0.054","ppm","50","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/22/2022","AirNow","371590021","1","0.052","ppm","48","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/23/2022","AirNow","371590021","1","0.038","ppm","35","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/24/2022","AirNow","371590021","1","0.041","ppm","38","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/25/2022","AirNow","371590021","1","0.052","ppm","48","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/26/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/27/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/28/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/29/2022","AirNow","371590021","1","0.046","ppm","43","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/30/2022","AirNow","371590021","1","0.049","ppm","45","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/31/2022","AirNow","371590021","1","0.046","ppm","43","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/01/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/02/2022","AirNow","371590021","1","0.045","ppm","42","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/03/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/04/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/05/2022","AirNow","371590021","1","0.045","ppm","42","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/06/2022","AirNow","371590021","1","0.047","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/07/2022","AirNow","371590021","1","0.035","ppm","32","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/08/2022","AirNow","371590021","1","0.046","ppm","43","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/09/2022","AirNow","371590021","1","0.035","ppm","32","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/10/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/11/2022","AirNow","371590021","1","0.051","ppm","47","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/12/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/13/2022","AirNow","371590021","1","0.046","ppm","43","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/14/2022","AirNow","371590021","1","0.043","ppm","40","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/15/2022","AirNow","371590021","1","0.053","ppm","49","Rockwell","24","100.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"04/16/2022","AirNow","371590021","1","0.048","ppm","44","Rockwell","23","96.0000","44201","Ozone","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/01/2022","AirNow","371730002","1","0.048","ppm","44","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/02/2022","AirNow","371730002","1","0.047","ppm","44","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/03/2022","AirNow","371730002","1","0.062","ppm","74","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/04/2022","AirNow","371730002","1","0.058","ppm","61","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/05/2022","AirNow","371730002","1","0.059","ppm","64","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/06/2022","AirNow","371730002","1","0.042","ppm","39","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/07/2022","AirNow","371730002","1","0.037","ppm","34","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/09/2022","AirNow","371730002","1","0.034","ppm","31","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/10/2022","AirNow","371730002","1","0.042","ppm","39","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/11/2022","AirNow","371730002","1","0.039","ppm","36","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/12/2022","AirNow","371730002","1","0.045","ppm","42","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/13/2022","AirNow","371730002","1","0.046","ppm","43","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/14/2022","AirNow","371730002","1","0.05","ppm","46","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/15/2022","AirNow","371730002","1","0.045","ppm","42","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/16/2022","AirNow","371730002","1","0.043","ppm","40","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/17/2022","AirNow","371730002","1","0.043","ppm","40","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/18/2022","AirNow","371730002","1","0.036","ppm","33","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/19/2022","AirNow","371730002","1","0.044","ppm","41","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/20/2022","AirNow","371730002","1","0.05","ppm","46","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/21/2022","AirNow","371730002","1","0.054","ppm","50","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/22/2022","AirNow","371730002","1","0.054","ppm","50","Bryson City","22","92.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/23/2022","AirNow","371730002","1","0.045","ppm","42","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/24/2022","AirNow","371730002","1","0.051","ppm","47","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/25/2022","AirNow","371730002","1","0.042","ppm","39","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
"03/26/2022","AirNow","371730002","1","0.052","ppm","48","Bryson City","24","100.0000","44201","Ozone","","","37","North Carolina","173","Swain","35.434767","-83.442133"
